id,country,region,city,state,latitude,longitude,population,population_source,population_date,gdp,gdp_source,gdp_date,age,capture_date,notes,map_url
1176,us,Northern America,Hackensack,NJ,40.88593,-74.04347,44522,http://worldpopulationreview.com/us-cities/hackensack-nj-population,2018,3318.402748,http://worldpopulationreview.com/us-cities/hackensack-nj-population,,,,,"https://www.google.com/maps/@40.88593,-74.04347,20000m/data=!3m1!1e3"
1177,us,Northern America,Haddonfield,NJ,39.8915,-75.03767,11345,http://worldpopulationreview.com/us-cities/haddonfield-nj-population,2018,2135.28783,http://worldpopulationreview.com/us-cities/haddonfield-nj-population,,,,,"https://www.google.com/maps/@39.8915,-75.03767,20000m/data=!3m1!1e3"
1178,us,Northern America,Hoboken,NJ,40.74399,-74.03236,53455,http://worldpopulationreview.com/us-cities/hoboken-nj-population,2018,9158.76588,http://worldpopulationreview.com/us-cities/hoboken-nj-population,,,,,"https://www.google.com/maps/@40.74399,-74.03236,20000m/data=!3m1!1e3"
1179,us,Northern America,Irvington,NJ,,,,http://worldpopulationreview.com/us-cities/irvington-nj-population,,,http://worldpopulationreview.com/us-cities/irvington-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1180,us,Northern America,Jersey City,NJ,40.72816,-74.07764,265549,http://worldpopulationreview.com/us-cities/jersey-city-nj-population,2018,24683.841746,http://worldpopulationreview.com/us-cities/jersey-city-nj-population,,,,,"https://www.google.com/maps/@40.72816,-74.07764,20000m/data=!3m1!1e3"
1181,us,Northern America,Lakehurst,NJ,40.01456,-74.31126,2700,http://worldpopulationreview.com/us-cities/lakehurst-nj-population,2018,214.6041,http://worldpopulationreview.com/us-cities/lakehurst-nj-population,,,,,"https://www.google.com/maps/@40.01456,-74.31126,20000m/data=!3m1!1e3"
1182,us,Northern America,Lakewood,NJ,,,,http://worldpopulationreview.com/us-cities/lakewood-nj-population,,,http://worldpopulationreview.com/us-cities/lakewood-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1183,us,Northern America,Long Beach island and township,NJ,,,,http://worldpopulationreview.com/us-cities/long-beach-island-and-township-nj-population,,,http://worldpopulationreview.com/us-cities/long-beach-island-and-township-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1184,us,Northern America,Long Branch,NJ,40.30428,-73.99236,30406,http://worldpopulationreview.com/us-cities/long-branch-nj-population,2018,2459.54134,http://worldpopulationreview.com/us-cities/long-branch-nj-population,,,,,"https://www.google.com/maps/@40.30428,-73.99236,20000m/data=!3m1!1e3"
1185,us,Northern America,Madison borough,NJ,,,,http://worldpopulationreview.com/us-cities/madison-borough-nj-population,,,http://worldpopulationreview.com/us-cities/madison-borough-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1186,us,Northern America,Menlo Park,NJ,,,,http://worldpopulationreview.com/us-cities/menlo-park-nj-population,,,http://worldpopulationreview.com/us-cities/menlo-park-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1187,us,Northern America,Millburn,NJ,,,,http://worldpopulationreview.com/us-cities/millburn-nj-population,,,http://worldpopulationreview.com/us-cities/millburn-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1188,us,Northern America,Millville,NJ,39.40206,-75.03934,27633,http://worldpopulationreview.com/us-cities/millville-nj-population,2018,1725.155823,http://worldpopulationreview.com/us-cities/millville-nj-population,,,,,"https://www.google.com/maps/@39.40206,-75.03934,20000m/data=!3m1!1e3"
1189,us,Northern America,Montclair,NJ,,,,http://worldpopulationreview.com/us-cities/montclair-nj-population,,,http://worldpopulationreview.com/us-cities/montclair-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1190,us,Northern America,Morristown,NJ,40.79677,-74.48154,19145,http://worldpopulationreview.com/us-cities/morristown-nj-population,2018,2303.37324,http://worldpopulationreview.com/us-cities/morristown-nj-population,,,,,"https://www.google.com/maps/@40.79677,-74.48154,20000m/data=!3m1!1e3"
1191,us,Northern America,Mount Holly,NJ,,,,http://worldpopulationreview.com/us-cities/mount-holly-nj-population,,,http://worldpopulationreview.com/us-cities/mount-holly-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1192,us,Northern America,New Brunswick province,NJ,,,,http://worldpopulationreview.com/us-cities/new-brunswick-province-nj-population,,,http://worldpopulationreview.com/us-cities/new-brunswick-province-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1193,us,Northern America,New Milford,NJ,40.9351,-74.01903,16558,http://worldpopulationreview.com/us-cities/new-milford-nj-population,2018,1816.925898,http://worldpopulationreview.com/us-cities/new-milford-nj-population,,,,,"https://www.google.com/maps/@40.9351,-74.01903,20000m/data=!3m1!1e3"
1194,us,Northern America,Newark,NJ,40.73566,-74.17237,282090,http://worldpopulationreview.com/us-cities/newark-nj-population,2018,13817.89656,http://worldpopulationreview.com/us-cities/newark-nj-population,,,,,"https://www.google.com/maps/@40.73566,-74.17237,20000m/data=!3m1!1e3"
1195,us,Northern America,Ocean City resort,NJ,,,,http://worldpopulationreview.com/us-cities/ocean-city-resort-nj-population,,,http://worldpopulationreview.com/us-cities/ocean-city-resort-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1196,us,Northern America,Orange,NJ,,,,http://worldpopulationreview.com/us-cities/orange-nj-population,,,http://worldpopulationreview.com/us-cities/orange-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1197,us,Northern America,Parsippany Troy Hills,NJ,,,,http://worldpopulationreview.com/us-cities/parsippany-troy-hills-nj-population,,,http://worldpopulationreview.com/us-cities/parsippany-troy-hills-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1198,us,Northern America,Passaic,NJ,40.85677,-74.12848,69948,http://worldpopulationreview.com/us-cities/passaic-nj-population,2018,3670.5213,http://worldpopulationreview.com/us-cities/passaic-nj-population,,,,,"https://www.google.com/maps/@40.85677,-74.12848,20000m/data=!3m1!1e3"
1199,us,Northern America,Paterson,NJ,40.91677,-74.17181,145627,http://worldpopulationreview.com/us-cities/paterson-nj-population,2018,7430.326421,http://worldpopulationreview.com/us-cities/paterson-nj-population,,,,,"https://www.google.com/maps/@40.91677,-74.17181,20000m/data=!3m1!1e3"
1200,us,Northern America,Perth Amboy,NJ,40.50677,-74.26542,51928,http://worldpopulationreview.com/us-cities/perth-amboy-nj-population,2018,3292.858336,http://worldpopulationreview.com/us-cities/perth-amboy-nj-population,,,,,"https://www.google.com/maps/@40.50677,-74.26542,20000m/data=!3m1!1e3"
1201,us,Northern America,Plainfield,NJ,40.63371,-74.40737,50693,http://worldpopulationreview.com/us-cities/plainfield-nj-population,2018,3863.871153,http://worldpopulationreview.com/us-cities/plainfield-nj-population,,,,,"https://www.google.com/maps/@40.63371,-74.40737,20000m/data=!3m1!1e3"
1202,us,Northern America,Princeton,NJ,40.34872,-74.65905,31386,http://worldpopulationreview.com/us-cities/princeton-nj-population,2018,6705.995532,http://worldpopulationreview.com/us-cities/princeton-nj-population,,,,,"https://www.google.com/maps/@40.34872,-74.65905,20000m/data=!3m1!1e3"
1203,us,Northern America,Ridgewood,NJ,40.97926,-74.11653,25272,http://worldpopulationreview.com/us-cities/ridgewood-nj-population,2018,5828.73408,http://worldpopulationreview.com/us-cities/ridgewood-nj-population,,,,,"https://www.google.com/maps/@40.97926,-74.11653,20000m/data=!3m1!1e3"
1204,us,Northern America,Roselle borough,NJ,,,,http://worldpopulationreview.com/us-cities/roselle-borough-nj-population,,,http://worldpopulationreview.com/us-cities/roselle-borough-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1205,us,Northern America,Rutherford,NJ,40.82649,-74.10681,18460,http://worldpopulationreview.com/us-cities/rutherford-nj-population,2018,2182.54426,http://worldpopulationreview.com/us-cities/rutherford-nj-population,,,,,"https://www.google.com/maps/@40.82649,-74.10681,20000m/data=!3m1!1e3"
1206,us,Northern America,Salem,NJ,39.57178,-75.46714,4747,http://worldpopulationreview.com/us-cities/salem-nj-population,2018,196.274209,http://worldpopulationreview.com/us-cities/salem-nj-population,,,,,"https://www.google.com/maps/@39.57178,-75.46714,20000m/data=!3m1!1e3"
1207,us,Northern America,Somerville,NJ,40.57427,-74.60988,12202,http://worldpopulationreview.com/us-cities/somerville-nj-population,2018,1089.894842,http://worldpopulationreview.com/us-cities/somerville-nj-population,,,,,"https://www.google.com/maps/@40.57427,-74.60988,20000m/data=!3m1!1e3"
1208,us,Northern America,South Orange Village,NJ,,,,http://worldpopulationreview.com/us-cities/south-orange-village-nj-population,,,http://worldpopulationreview.com/us-cities/south-orange-village-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1209,us,Northern America,Totowa,NJ,40.9051,-74.20987,10804,http://worldpopulationreview.com/us-cities/totowa-nj-population,2018,1209.39976,http://worldpopulationreview.com/us-cities/totowa-nj-population,,,,,"https://www.google.com/maps/@40.9051,-74.20987,20000m/data=!3m1!1e3"
1210,us,Northern America,Trenton,NJ,40.21705,-74.74294,83974,http://worldpopulationreview.com/us-cities/trenton-nj-population,2018,4250.176062,http://worldpopulationreview.com/us-cities/trenton-nj-population,,,,,"https://www.google.com/maps/@40.21705,-74.74294,20000m/data=!3m1!1e3"
1211,us,Northern America,Union,NJ,,,,http://worldpopulationreview.com/us-cities/union-nj-population,,,http://worldpopulationreview.com/us-cities/union-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1212,us,Northern America,Union City,NJ,40.77955,-74.02375,68520,http://worldpopulationreview.com/us-cities/union-city-nj-population,2018,4027.05744,http://worldpopulationreview.com/us-cities/union-city-nj-population,,,,,"https://www.google.com/maps/@40.77955,-74.02375,20000m/data=!3m1!1e3"
1213,us,Northern America,Vineland,NJ,39.48623,-75.02573,59966,http://worldpopulationreview.com/us-cities/vineland-nj-population,2018,4120.683622,http://worldpopulationreview.com/us-cities/vineland-nj-population,,,,,"https://www.google.com/maps/@39.48623,-75.02573,20000m/data=!3m1!1e3"
1214,us,Northern America,Wayne,NJ,,,,http://worldpopulationreview.com/us-cities/wayne-nj-population,,,http://worldpopulationreview.com/us-cities/wayne-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1215,us,Northern America,Weehawken,NJ,,,,http://worldpopulationreview.com/us-cities/weehawken-nj-population,,,http://worldpopulationreview.com/us-cities/weehawken-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1216,us,Northern America,West New York,NJ,40.78788,-74.01431,52990,http://worldpopulationreview.com/us-cities/west-new-york-nj-population,2018,3747.87672,http://worldpopulationreview.com/us-cities/west-new-york-nj-population,,,,,"https://www.google.com/maps/@40.78788,-74.01431,20000m/data=!3m1!1e3"
1217,us,Northern America,West Orange,NJ,,,,http://worldpopulationreview.com/us-cities/west-orange-nj-population,,,http://worldpopulationreview.com/us-cities/west-orange-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1218,us,Northern America,Willingboro,NJ,,,,http://worldpopulationreview.com/us-cities/willingboro-nj-population,,,http://worldpopulationreview.com/us-cities/willingboro-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1219,us,Northern America,Woodbridge,NJ,,,,http://worldpopulationreview.com/us-cities/woodbridge-nj-population,,,http://worldpopulationreview.com/us-cities/woodbridge-nj-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1220,us,Northern America,Acoma pueblo,NM,,,,http://worldpopulationreview.com/us-cities/acoma-pueblo-nm-population,,,http://worldpopulationreview.com/us-cities/acoma-pueblo-nm-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1221,us,Northern America,Alamogordo,NM,32.89953,-105.96027,31701,http://worldpopulationreview.com/us-cities/alamogordo-nm-population,2018,1787.334081,http://worldpopulationreview.com/us-cities/alamogordo-nm-population,,,,,"https://www.google.com/maps/@32.89953,-105.96027,20000m/data=!3m1!1e3"
1222,us,Northern America,Albuquerque,NM,,,,http://worldpopulationreview.com/us-cities/albuquerque-nm-population,,,http://worldpopulationreview.com/us-cities/albuquerque-nm-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1223,us,Northern America,Artesia,NM,32.84233,-104.4033,12268,http://worldpopulationreview.com/us-cities/artesia-nm-population,2018,849.2523,http://worldpopulationreview.com/us-cities/artesia-nm-population,,,,,"https://www.google.com/maps/@32.84233,-104.4033,20000m/data=!3m1!1e3"
1224,us,Northern America,Belen,NM,34.66284,-106.77642,7116,http://worldpopulationreview.com/us-cities/belen-nm-population,2018,272.656656,http://worldpopulationreview.com/us-cities/belen-nm-population,,,,,"https://www.google.com/maps/@34.66284,-106.77642,20000m/data=!3m1!1e3"
1225,us,Northern America,Carlsbad,NM,32.42067,-104.22884,29331,http://worldpopulationreview.com/us-cities/carlsbad-nm-population,2018,2077.954695,http://worldpopulationreview.com/us-cities/carlsbad-nm-population,,,,,"https://www.google.com/maps/@32.42067,-104.22884,20000m/data=!3m1!1e3"
1226,us,Northern America,Clovis,NM,34.4048,-103.20523,38680,http://worldpopulationreview.com/us-cities/clovis-nm-population,2018,2134.13032,http://worldpopulationreview.com/us-cities/clovis-nm-population,,,,,"https://www.google.com/maps/@34.4048,-103.20523,20000m/data=!3m1!1e3"
1227,us,Northern America,Deming,NM,32.2687,-107.75864,14099,http://worldpopulationreview.com/us-cities/deming-nm-population,2018,558.137113,http://worldpopulationreview.com/us-cities/deming-nm-population,,,,,"https://www.google.com/maps/@32.2687,-107.75864,20000m/data=!3m1!1e3"
1228,us,Northern America,Farmington,NM,36.72806,-108.21869,44788,http://worldpopulationreview.com/us-cities/farmington-nm-population,2018,3290.7983,http://worldpopulationreview.com/us-cities/farmington-nm-population,,,,,"https://www.google.com/maps/@36.72806,-108.21869,20000m/data=!3m1!1e3"
1229,us,Northern America,Gallup,NM,35.52808,-108.74258,21929,http://worldpopulationreview.com/us-cities/gallup-nm-population,2018,1294.819734,http://worldpopulationreview.com/us-cities/gallup-nm-population,,,,,"https://www.google.com/maps/@35.52808,-108.74258,20000m/data=!3m1!1e3"
1230,us,Northern America,Grants,NM,35.14726,-107.85145,8968,http://worldpopulationreview.com/us-cities/grants-nm-population,2018,420.904112,http://worldpopulationreview.com/us-cities/grants-nm-population,,,,,"https://www.google.com/maps/@35.14726,-107.85145,20000m/data=!3m1!1e3"
1231,us,Northern America,Hobbs,NM,32.70261,-103.13604,38277,http://worldpopulationreview.com/us-cities/hobbs-nm-population,2018,2815.196796,http://worldpopulationreview.com/us-cities/hobbs-nm-population,,,,,"https://www.google.com/maps/@32.70261,-103.13604,20000m/data=!3m1!1e3"
1232,us,Northern America,Las Cruces,NM,32.31232,-106.77834,102926,http://worldpopulationreview.com/us-cities/las-cruces-nm-population,2018,5921.024002,http://worldpopulationreview.com/us-cities/las-cruces-nm-population,,,,,"https://www.google.com/maps/@32.31232,-106.77834,20000m/data=!3m1!1e3"
1233,us,Northern America,Las Vegas,NM,35.59393,-105.2239,13107,http://worldpopulationreview.com/us-cities/las-vegas-nm-population,2018,554.150853,http://worldpopulationreview.com/us-cities/las-vegas-nm-population,,,,,"https://www.google.com/maps/@35.59393,-105.2239,20000m/data=!3m1!1e3"
1234,us,Northern America,Los Alamos,NM,,,,http://worldpopulationreview.com/us-cities/los-alamos-nm-population,,,http://worldpopulationreview.com/us-cities/los-alamos-nm-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1235,us,Northern America,Lovington,NM,32.94401,-103.34855,11288,http://worldpopulationreview.com/us-cities/lovington-nm-population,2018,779.684736,http://worldpopulationreview.com/us-cities/lovington-nm-population,,,,,"https://www.google.com/maps/@32.94401,-103.34855,20000m/data=!3m1!1e3"
1236,us,Northern America,Portales,NM,34.18619,-103.3344,11754,http://worldpopulationreview.com/us-cities/portales-nm-population,2018,511.334262,http://worldpopulationreview.com/us-cities/portales-nm-population,,,,,"https://www.google.com/maps/@34.18619,-103.3344,20000m/data=!3m1!1e3"
1237,us,Northern America,Raton,NM,36.90336,-104.43915,6035,http://worldpopulationreview.com/us-cities/raton-nm-population,2018,238.20145,http://worldpopulationreview.com/us-cities/raton-nm-population,,,,,"https://www.google.com/maps/@36.90336,-104.43915,20000m/data=!3m1!1e3"
1238,us,Northern America,Roswell,NM,33.39427,-104.52302,47635,http://worldpopulationreview.com/us-cities/roswell-nm-population,2018,2624.355055,http://worldpopulationreview.com/us-cities/roswell-nm-population,,,,,"https://www.google.com/maps/@33.39427,-104.52302,20000m/data=!3m1!1e3"
1239,us,Northern America,Santa Fe,NM,,,,http://worldpopulationreview.com/us-cities/santa-fe-nm-population,,,http://worldpopulationreview.com/us-cities/santa-fe-nm-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1240,us,Northern America,Shiprock,NM,,,,http://worldpopulationreview.com/us-cities/shiprock-nm-population,,,http://worldpopulationreview.com/us-cities/shiprock-nm-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1241,us,Northern America,Silver City,NM,32.77008,-108.28033,9529,http://worldpopulationreview.com/us-cities/silver-city-nm-population,2018,498.919382,http://worldpopulationreview.com/us-cities/silver-city-nm-population,,,,,"https://www.google.com/maps/@32.77008,-108.28033,20000m/data=!3m1!1e3"
1242,us,Northern America,Socorro,NM,34.0584,-106.89142,8407,http://worldpopulationreview.com/us-cities/socorro-nm-population,2018,392.489202,http://worldpopulationreview.com/us-cities/socorro-nm-population,,,,,"https://www.google.com/maps/@34.0584,-106.89142,20000m/data=!3m1!1e3"
1243,us,Northern America,Taos,NM,36.40725,-105.57307,5971,http://worldpopulationreview.com/us-cities/taos-nm-population,2018,282.296938,http://worldpopulationreview.com/us-cities/taos-nm-population,,,,,"https://www.google.com/maps/@36.40725,-105.57307,20000m/data=!3m1!1e3"
1244,us,Northern America,Truth or Consequences,NM,33.1284,-107.25281,5865,http://worldpopulationreview.com/us-cities/truth-or-consequences-nm-population,2018,254.429565,http://worldpopulationreview.com/us-cities/truth-or-consequences-nm-population,,,,,"https://www.google.com/maps/@33.1284,-107.25281,20000m/data=!3m1!1e3"
1245,us,Northern America,Tucumcari,NM,35.17172,-103.72497,4881,http://worldpopulationreview.com/us-cities/tucumcari-nm-population,2018,165.875904,http://worldpopulationreview.com/us-cities/tucumcari-nm-population,,,,,"https://www.google.com/maps/@35.17172,-103.72497,20000m/data=!3m1!1e3"
1246,us,Northern America,Albany,NY,,,,http://worldpopulationreview.com/us-cities/albany-ny-population,,,http://worldpopulationreview.com/us-cities/albany-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1247,us,Northern America,Amsterdam,NY,42.93869,-74.18819,17864,http://worldpopulationreview.com/us-cities/amsterdam-ny-population,2018,951.633144,http://worldpopulationreview.com/us-cities/amsterdam-ny-population,,,,,"https://www.google.com/maps/@42.93869,-74.18819,20000m/data=!3m1!1e3"
1248,us,Northern America,Auburn,NY,42.93173,-76.56605,26454,http://worldpopulationreview.com/us-cities/auburn-ny-population,2018,1393.781898,http://worldpopulationreview.com/us-cities/auburn-ny-population,,,,,"https://www.google.com/maps/@42.93173,-76.56605,20000m/data=!3m1!1e3"
1249,us,Northern America,Babylon,NY,40.69566,-73.32568,12040,http://worldpopulationreview.com/us-cities/babylon-ny-population,2018,1772.36024,http://worldpopulationreview.com/us-cities/babylon-ny-population,,,,,"https://www.google.com/maps/@40.69566,-73.32568,20000m/data=!3m1!1e3"
1250,us,Northern America,Batavia,NY,42.99812,-78.18752,14491,http://worldpopulationreview.com/us-cities/batavia-ny-population,2018,824.566882,http://worldpopulationreview.com/us-cities/batavia-ny-population,,,,,"https://www.google.com/maps/@42.99812,-78.18752,20000m/data=!3m1!1e3"
1251,us,Northern America,Beacon,NY,41.50482,-73.96958,14523,http://worldpopulationreview.com/us-cities/beacon-ny-population,2018,1316.175921,http://worldpopulationreview.com/us-cities/beacon-ny-population,,,,,"https://www.google.com/maps/@41.50482,-73.96958,20000m/data=!3m1!1e3"
1252,us,Northern America,Bedford,NY,,,,http://worldpopulationreview.com/us-cities/bedford-ny-population,,,http://worldpopulationreview.com/us-cities/bedford-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1253,us,Northern America,Binghamton,NY,42.09869,-75.91797,44785,http://worldpopulationreview.com/us-cities/binghamton-ny-population,2018,2173.41605,http://worldpopulationreview.com/us-cities/binghamton-ny-population,,,,,"https://www.google.com/maps/@42.09869,-75.91797,20000m/data=!3m1!1e3"
1254,us,Northern America,Bronx borough City,NY,,,,http://worldpopulationreview.com/us-cities/bronx-borough-city-ny-population,,,http://worldpopulationreview.com/us-cities/bronx-borough-city-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1255,us,Northern America,Brooklyn borough City,NY,,,,http://worldpopulationreview.com/us-cities/brooklyn-borough-city-ny-population,,,http://worldpopulationreview.com/us-cities/brooklyn-borough-city-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1256,us,Northern America,Buffalo,NY,,,,http://worldpopulationreview.com/us-cities/buffalo-ny-population,,,http://worldpopulationreview.com/us-cities/buffalo-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1257,us,Northern America,Chautauqua,NY,,,,http://worldpopulationreview.com/us-cities/chautauqua-ny-population,,,http://worldpopulationreview.com/us-cities/chautauqua-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1258,us,Northern America,Cheektowaga,NY,,,,http://worldpopulationreview.com/us-cities/cheektowaga-ny-population,,,http://worldpopulationreview.com/us-cities/cheektowaga-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1259,us,Northern America,Clinton,NY,43.0484,-75.3785,1716,http://worldpopulationreview.com/us-cities/clinton-ny-population,2018,157.140984,http://worldpopulationreview.com/us-cities/clinton-ny-population,,,,,"https://www.google.com/maps/@43.0484,-75.3785,20000m/data=!3m1!1e3"
1260,us,Northern America,Cohoes,NY,42.77424,-73.70012,16655,http://worldpopulationreview.com/us-cities/cohoes-ny-population,2018,979.58048,http://worldpopulationreview.com/us-cities/cohoes-ny-population,,,,,"https://www.google.com/maps/@42.77424,-73.70012,20000m/data=!3m1!1e3"
1261,us,Northern America,Coney Island amusement area,NY,,,,http://worldpopulationreview.com/us-cities/coney-island-amusement-area-ny-population,,,http://worldpopulationreview.com/us-cities/coney-island-amusement-area-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1262,us,Northern America,Cooperstown,NY,42.70063,-74.92432,1762,http://worldpopulationreview.com/us-cities/cooperstown-ny-population,2018,172.360602,http://worldpopulationreview.com/us-cities/cooperstown-ny-population,,,,,"https://www.google.com/maps/@42.70063,-74.92432,20000m/data=!3m1!1e3"
1263,us,Northern America,Corning,NY,42.14285,-77.05469,10603,http://worldpopulationreview.com/us-cities/corning-ny-population,2018,690.721832,http://worldpopulationreview.com/us-cities/corning-ny-population,,,,,"https://www.google.com/maps/@42.14285,-77.05469,20000m/data=!3m1!1e3"
1264,us,Northern America,Cortland,NY,42.60118,-76.18048,18713,http://worldpopulationreview.com/us-cities/cortland-ny-population,2018,1033.500277,http://worldpopulationreview.com/us-cities/cortland-ny-population,,,,,"https://www.google.com/maps/@42.60118,-76.18048,20000m/data=!3m1!1e3"
1265,us,Northern America,Crown Point,NY,,,,http://worldpopulationreview.com/us-cities/crown-point-ny-population,,,http://worldpopulationreview.com/us-cities/crown-point-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1266,us,Northern America,Dunkirk,NY,42.4795,-79.33393,11799,http://worldpopulationreview.com/us-cities/dunkirk-ny-population,2018,528.489009,http://worldpopulationreview.com/us-cities/dunkirk-ny-population,,,,,"https://www.google.com/maps/@42.4795,-79.33393,20000m/data=!3m1!1e3"
1267,us,Northern America,East Aurora,NY,42.76784,-78.61336,6197,http://worldpopulationreview.com/us-cities/east-aurora-ny-population,2018,542.454395,http://worldpopulationreview.com/us-cities/east-aurora-ny-population,,,,,"https://www.google.com/maps/@42.76784,-78.61336,20000m/data=!3m1!1e3"
1268,us,Northern America,East Hampton,NY,,,,http://worldpopulationreview.com/us-cities/east-hampton-ny-population,,,http://worldpopulationreview.com/us-cities/east-hampton-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1269,us,Northern America,Eastchester,NY,,,,http://worldpopulationreview.com/us-cities/eastchester-ny-population,,,http://worldpopulationreview.com/us-cities/eastchester-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1270,us,Northern America,Elmira,NY,42.0898,-76.80773,27204,http://worldpopulationreview.com/us-cities/elmira-ny-population,2018,1253.397096,http://worldpopulationreview.com/us-cities/elmira-ny-population,,,,,"https://www.google.com/maps/@42.0898,-76.80773,20000m/data=!3m1!1e3"
1271,us,Northern America,Flushing Queens,NY,,,,http://worldpopulationreview.com/us-cities/flushing-queens-ny-population,,,http://worldpopulationreview.com/us-cities/flushing-queens-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1272,us,Northern America,Forest Hills,NY,,,,http://worldpopulationreview.com/us-cities/forest-hills-ny-population,,,http://worldpopulationreview.com/us-cities/forest-hills-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1273,us,Northern America,Fredonia,NY,42.44006,-79.33171,10501,http://worldpopulationreview.com/us-cities/fredonia-ny-population,2018,736.865671,http://worldpopulationreview.com/us-cities/fredonia-ny-population,,,,,"https://www.google.com/maps/@42.44006,-79.33171,20000m/data=!3m1!1e3"
1274,us,Northern America,Garden City,NY,40.72677,-73.6343,22495,http://worldpopulationreview.com/us-cities/garden-city-ny-population,2018,4696.348635,http://worldpopulationreview.com/us-cities/garden-city-ny-population,,,,,"https://www.google.com/maps/@40.72677,-73.6343,20000m/data=!3m1!1e3"
1275,us,Northern America,Geneva,NY,42.86349,-76.98272,12762,http://worldpopulationreview.com/us-cities/geneva-ny-population,2018,713.115036,http://worldpopulationreview.com/us-cities/geneva-ny-population,,,,,"https://www.google.com/maps/@42.86349,-76.98272,20000m/data=!3m1!1e3"
1276,us,Northern America,Glens Falls,NY,43.30952,-73.64401,14348,http://worldpopulationreview.com/us-cities/glens-falls-ny-population,2018,898.988288,http://worldpopulationreview.com/us-cities/glens-falls-ny-population,,,,,"https://www.google.com/maps/@43.30952,-73.64401,20000m/data=!3m1!1e3"
1277,us,Northern America,Gloversville,NY,43.05285,-74.34375,14832,http://worldpopulationreview.com/us-cities/gloversville-ny-population,2018,711.253728,http://worldpopulationreview.com/us-cities/gloversville-ny-population,,,,,"https://www.google.com/maps/@43.05285,-74.34375,20000m/data=!3m1!1e3"
1278,us,Northern America,Great Neck,NY,40.80066,-73.72846,10215,http://worldpopulationreview.com/us-cities/great-neck-ny-population,2018,1329.043005,http://worldpopulationreview.com/us-cities/great-neck-ny-population,,,,,"https://www.google.com/maps/@40.80066,-73.72846,20000m/data=!3m1!1e3"
1279,us,Northern America,Hammondsport,NY,42.40785,-77.22359,624,http://worldpopulationreview.com/us-cities/hammondsport-ny-population,2018,37.757616,http://worldpopulationreview.com/us-cities/hammondsport-ny-population,,,,,"https://www.google.com/maps/@42.40785,-77.22359,20000m/data=!3m1!1e3"
1280,us,Northern America,Harlem,NY,,,,http://worldpopulationreview.com/us-cities/harlem-ny-population,,,http://worldpopulationreview.com/us-cities/harlem-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
